'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
18400;'0.000037';'0.002575'
18400;'0.000026';'0.002290'
18400;'0.000026';'0.002406'
18400;'0.000026';'0.003586'
18400;'0.000026';'0.002334'
18400;'0.000026';'0.003405'
18400;'0.000026';'0.002052'
18500;'0.000061';'0.002367'
18500;'0.000061';'0.002385'
18500;'0.000080';'0.002455'
18500;'0.000061';'0.002377'
18500;'0.000062';'0.002511'
18500;'0.000061';'0.002367'
18500;'0.000062';'0.003033'
18500;'0.000061';'0.002082'
18500;'0.000062';'0.002351'
18500;'0.000061';'0.002608'
18600;'0.000006';'0.002311'
18600;'0.000006';'0.010651'
18600;'0.000006';'0.003062'
18600;'0.000006';'0.002825'
18600;'0.000006';'0.002986'
18600;'0.000006';'0.003004'
18600;'0.000006';'0.002800'
18600;'0.000007';'0.007322'
18600;'0.000006';'0.002264'
18600;'0.000006';'0.002613'
18700;'0.000760';'0.002581'
18700;'0.000006';'0.002337'
18700;'0.000006';'0.002431'
18700;'0.000006';'0.002298'
18700;'0.000006';'0.003274'
18700;'0.000007';'0.002676'
18700;'0.000007';'0.002449'
18700;'0.000007';'0.003007'
18700;'0.000007';'0.002297'
18700;'0.000007';'0.002310'
18800;'0.000052';'0.002333'
18800;'0.000051';'0.002279'
18800;'0.000052';'0.002333'
18800;'0.000051';'0.003199'
18800;'0.000052';'0.002380'
18800;'0.000053';'0.002648'
18800;'0.000051';'0.002364'
18800;'0.000051';'0.002471'
18800;'0.000051';'0.002112'
18800;'0.000052';'0.002578'
18900;'0.000046';'0.002495'
18900;'0.000046';'0.002343'
18900;'0.000046';'0.007664'
18900;'0.000047';'0.003602'
18900;'0.000046';'0.002774'
18900;'0.000046';'0.002489'
18900;'0.000046';'0.002445'
18900;'0.000046';'0.002099'
18900;'0.000047';'0.002505'
18900;'0.000046';'0.002465'
19000;'0.000051';'0.002274'
19000;'0.000051';'0.003045'
19000;'0.000051';'0.002443'
19000;'0.000104';'0.002376'
19000;'0.000098';'0.002943'
19000;'0.000699';'0.002529'
19000;'0.000097';'0.002347'
19000;'0.000097';'0.007665'
