'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
2700;'0.000004';'0.002771'
2700;'0.000004';'0.002528'
2700;'0.000003';'0.002197'
2700;'0.000004';'0.002567'
2700;'0.000004';'0.002344'
2700;'0.000003';'0.002295'
2700;'0.000004';'0.012003'
2700;'0.000004';'0.002922'
2700;'0.000004';'0.002709'
2700;'0.000004';'0.002968'
2700;'0.000004';'0.002670'
2700;'0.000004';'0.002844'
2700;'0.000003';'0.002731'
2700;'0.000003';'0.002377'
2700;'0.000004';'0.002955'
2700;'0.000004';'0.002968'
2700;'0.000003';'0.002710'
2700;'0.000004';'0.002578'
2700;'0.000004';'0.002365'
2700;'0.000003';'0.002440'
2700;'0.000004';'0.002306'
2700;'0.000003';'0.002477'
2700;'0.000004';'0.002723'
2700;'0.000004';'0.003803'
2700;'0.000003';'0.002769'
2700;'0.000004';'0.002698'
2700;'0.000004';'0.002379'
2700;'0.000003';'0.002499'
2700;'0.000003';'0.002392'
2700;'0.000004';'0.002404'
2700;'0.000004';'0.002300'
2700;'0.000004';'0.008404'
2700;'0.000004';'0.002388'
2700;'0.000004';'0.003286'
2700;'0.000004';'0.002902'
2700;'0.000004';'0.002426'
2700;'0.000004';'0.002833'
2700;'0.000004';'0.002375'
2700;'0.000004';'0.002311'
2700;'0.000003';'0.002659'
2700;'0.000004';'0.002773'
2700;'0.000004';'0.002110'
2700;'0.000003';'0.002622'
2700;'0.000004';'0.002401'
2700;'0.000004';'0.002219'
2700;'0.000003';'0.002070'
2700;'0.000004';'0.002363'
2700;'0.000004';'0.002390'
2700;'0.000004';'0.008521'
2700;'0.000004';'0.002551'
2700;'0.000004';'0.002690'
2700;'0.000006';'0.002281'
2700;'0.000003';'0.002104'
2700;'0.000004';'0.002419'
2700;'0.000004';'0.002842'
2700;'0.000004';'0.002385'
2700;'0.000003';'0.013091'
2800;'0.000010';'0.003697'
2800;'0.000010';'0.002807'
2800;'0.000010';'0.002491'
2800;'0.000010';'0.002987'
2800;'0.000011';'0.002933'
2800;'0.000011';'0.002315'
2800;'0.000010';'0.002985'
2800;'0.000010';'0.002377'
2800;'0.000011';'0.002766'
2800;'0.000016';'1.004839'
2800;'0.000031';'1.005482'
2800;'0.000035';'3.002726'
2800;'0.000032';'3.002394'
2800;'0.000031';'3.002032'
2800;'0.000033';'2.002026'
2800;'0.000032';'2.002015'
2800;'0.000031';'3.003290'
