'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
18000;'0.000013';'0.006453'
18000;'0.000013';'0.002448'
18000;'0.000013';'0.002723'
18000;'0.000014';'0.002306'
18000;'0.000012';'0.002167'
18000;'0.000013';'0.002290'
18000;'0.000013';'0.002498'
18000;'0.000012';'0.002398'
18000;'0.000013';'0.002367'
18000;'0.000013';'0.003226'
18000;'0.000020';'0.002249'
18000;'0.000013';'0.002373'
18000;'0.000013';'0.002329'
18000;'0.000013';'0.002383'
18000;'0.000013';'0.002210'
18000;'0.000013';'0.002261'
18000;'0.000013';'0.002443'
18000;'0.000013';'0.002557'
18000;'0.000013';'0.002817'
18000;'0.000012';'0.002218'
18000;'0.000012';'0.002434'
18000;'0.000013';'0.002315'
18000;'0.000013';'0.002414'
18000;'0.000013';'0.002356'
18000;'0.000013';'0.002694'
18000;'0.000013';'0.002971'
18000;'0.000014';'0.002275'
18000;'0.000013';'0.002853'
18000;'0.000012';'0.002055'
18000;'0.000012';'0.002055'
18000;'0.000013';'0.002521'
18000;'0.000013';'0.002448'
18000;'0.000013';'0.002260'
18000;'0.000013';'0.003717'
18000;'0.000013';'0.003759'
18000;'0.000012';'0.002353'
18000;'0.000013';'0.002841'
18000;'0.000013';'0.002279'
18000;'0.000013';'0.002385'
18000;'0.000013';'0.002347'
18000;'0.000013';'0.002367'
18000;'0.000012';'0.002317'
18000;'0.000013';'0.007141'
18000;'0.000013';'0.005068'
18000;'0.000013';'0.003120'
18000;'0.000013';'0.002890'
18000;'0.000013';'0.002885'
18000;'0.000012';'0.002710'
18000;'0.000013';'0.009300'
18000;'0.000013';'0.003792'
18000;'0.000013';'0.002751'
18000;'0.000013';'0.002368'
18000;'0.000012';'0.002530'
18000;'0.000013';'0.002576'
18000;'0.000013';'0.002327'
18000;'0.000016';'0.005145'
18000;'0.000014';'0.002391'
19000;'0.000040';'0.003006'
19000;'0.000040';'0.002342'
19000;'0.000040';'0.002375'
19000;'0.000040';'0.002396'
19000;'0.000040';'0.002232'
19000;'0.000040';'0.002215'
19000;'0.000040';'0.002562'
19000;'0.000040';'0.002922'
