'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
18280;'0.000008';'0.000268'
18280;'0.000008';'0.000366'
18290;'0.000061';'0.000290'
18290;'0.000061';'0.000292'
18300;'0.000022';'0.000393'
18300;'0.000022';'0.000388'
18310;'0.000002';'0.000367'
18310;'0.000002';'0.000270'
18320;'0.000011';'0.000380'
18320;'0.000010';'0.000375'
18330;'0.000102';'0.000400'
18330;'0.000102';'0.000401'
18340;'0.000018';'0.000374'
18340;'0.000018';'0.000377'
18350;'0.000107';'0.000391'
18350;'0.000101';'0.000496'
18360;'0.000035';'0.000240'
18360;'0.000036';'0.000653'
18370;'0.000013';'0.000394'
18370;'0.000013';'0.000328'
18380;'0.000012';'0.000357'
18380;'0.000011';'0.000370'
18390;'0.000002';'0.000286'
18390;'0.000002';'0.000369'
18400;'0.000003';'0.000345'
18400;'0.000003';'0.001389'
18410;'0.000086';'0.000393'
18410;'0.000085';'0.000403'
18420;'0.000100';'0.000401'
18420;'0.000100';'0.000405'
18430;'0.000068';'0.000360'
18430;'0.000028';'0.000355'
18440;'0.000106';'0.000358'
18440;'0.000104';'0.000397'
18450;'0.000061';'0.000413'
18450;'0.000062';'0.000273'
18460;'0.000061';'0.000826'
18460;'0.000080';'0.000415'
18470;'0.000021';'0.000318'
18470;'0.000021';'0.000335'
18480;'0.000015';'0.000278'
18480;'0.000016';'0.001552'
18490;'0.000061';'0.000268'
18490;'0.000062';'0.000280'
18500;'0.000015';'0.000892'
18500;'0.000015';'0.000255'
18510;'0.000061';'0.000601'
18510;'0.000097';'0.000400'
18520;'0.000096';'0.000373'
18520;'0.000061';'0.000289'
18530;'0.000015';'0.000728'
18530;'0.000016';'0.000371'
18540;'0.000021';'0.000287'
18540;'0.000021';'0.000379'
18550;'0.000034';'0.000852'
18550;'0.000034';'0.000315'
18560;'0.000062';'0.000293'
18560;'0.000061';'0.000400'
18570;'0.000137';'0.000360'
18570;'0.000038';'0.000334'
18580;'0.000058';'0.000358'
18580;'0.000018';'0.000384'
18590;'0.000034';'0.000316'
18590;'0.000034';'0.000378'
18600;'0.000061';'0.000452'
18600;'0.000061';'0.000418'
18610;'0.000022';'0.000446'
18610;'0.000022';'0.000414'
18620;'0.000062';'0.000346'
18620;'0.000061';'0.000666'
18630;'0.000008';'0.000298'
18630;'0.000007';'0.000366'
18640;'0.000023';'0.000340'
18640;'0.000024';'0.000399'
18650;'0.000097';'0.000265'
18650;'0.000061';'0.000570'
18660;'0.000062';'0.000317'
18660;'0.000062';'0.000362'
18670;'0.000008';'0.000380'
18670;'0.000008';'0.000383'
18680;'0.000062';'0.000300'
18680;'0.000062';'0.000268'
18690;'0.000062';'0.000280'
18690;'0.000062';'0.000645'
18700;'0.000058';'0.000409'
18700;'0.000058';'0.000262'
18710;'0.000025';'0.000272'
18710;'0.000024';'0.000257'
18720;'0.000012';'0.001105'
18720;'0.000012';'0.000327'
18730;'0.000062';'0.000279'
18730;'0.000062';'0.000282'
18740;'0.000023';'0.000273'
18740;'0.000023';'0.000266'
18750;'0.000062';'0.000470'
18750;'0.000063';'0.000459'
18760;'0.000004';'0.000357'
18760;'0.000004';'0.000344'
18770;'0.000008';'0.000357'
18770;'0.000009';'0.001284'
18780;'0.000022';'0.000259'
18780;'0.000021';'0.000395'
18790;'0.000005';'0.000343'
18790;'0.000005';'0.000384'
18800;'0.000003';'0.000389'
18800;'0.000003';'0.000306'
18810;'0.000028';'0.000383'
18810;'0.000029';'0.001113'
18820;'0.000052';'0.000313'
18820;'0.000057';'0.000417'
18830;'0.000031';'0.000280'
18830;'0.000031';'0.000430'
18840;'0.000063';'0.000279'
18840;'0.000063';'0.000415'
18850;'0.000032';'0.000426'
18850;'0.000032';'0.000268'
18860;'0.000033';'0.000243'
18860;'0.000033';'0.000534'
18870;'0.000060';'0.000461'
18870;'0.000060';'0.000437'
18880;'0.000020';'0.000361'
18880;'0.000020';'0.000368'
18890;'0.000045';'0.000364'
18890;'0.000045';'0.000406'
18900;'0.000011';'0.000399'
18900;'0.000011';'0.000398'
18910;'0.000030';'0.000411'
18910;'0.000030';'0.000409'
18920;'0.000058';'0.000389'
18920;'0.000058';'0.000401'
18930;'0.000034';'0.000465'
18930;'0.000034';'0.000276'
18940;'0.000063';'0.000288'
18940;'0.000063';'0.000362'
18950;'0.000032';'0.003363'
18950;'0.000033';'0.000236'
18960;'0.000018';'0.000262'
18960;'0.000018';'0.001065'
18970;'0.000063';'0.000277'
18970;'0.000107';'0.000399'
18980;'0.000973';'0.000377'
18980;'0.000057';'0.000377'
18990;'0.000148';'0.000404'
18990;'0.000052';'0.000392'
19000;'0.000078';'0.000366'
19000;'0.000077';'0.000380'
19010;'0.000087';'0.001636'
19010;'0.000037';'0.000377'
19020;'0.000012';'0.000369'
19020;'0.000012';'0.000369'
19030;'0.000029';'0.000416'
19030;'0.000028';'0.000414'
19040;'0.000011';'0.000725'
19040;'0.000011';'0.000606'
19050;'0.000099';'0.000667'
19050;'0.000100';'0.000577'
19060;'0.000021';'0.000381'
19060;'0.000020';'0.000382'
19070;'0.000016';'0.000379'
19070;'0.000017';'0.000375'
19080;'0.000011';'0.000499'
19080;'0.000010';'0.000403'
19090;'0.000008';'0.000373'
19090;'0.000009';'0.000375'
19100;'0.000063';'0.000495'
19100;'0.000063';'0.000434'
19110;'0.000064';'0.001018'
19110;'0.000063';'0.000433'
19120;'0.000063';'0.000349'
19120;'0.000063';'0.000308'
19130;'0.000063';'0.000429'
19130;'0.000063';'0.000295'
19140;'0.000105';'0.000388'
19140;'0.000074';'0.000822'
19150;'0.000064';'0.000282'
19150;'0.000064';'0.000398'
19160;'0.000064';'0.000390'
19160;'0.000064';'0.000390'
19170;'0.000041';'0.000269'
19170;'0.000041';'0.000276'
19180;'0.000064';'0.000735'
19180;'0.000064';'0.002465'
19190;'0.000040';'0.000298'
19190;'0.000041';'0.000415'
19200;'0.000005';'0.000373'
19200;'0.000005';'0.000352'
19210;'0.000019';'0.000296'
19210;'0.000020';'0.000389'
19220;'0.000004';'0.000295'
19220;'0.000004';'0.000593'
19230;'0.000056';'0.000291'
19230;'0.000056';'0.000296'
19240;'0.000016';'0.000393'
19240;'0.000016';'0.000292'
19250;'0.000074';'0.000385'
19250;'0.000031';'0.000300'
19260;'0.000062';'0.000378'
19260;'0.000020';'0.000284'
19270;'0.000031';'0.000411'
19270;'0.000031';'0.000383'
19280;'0.000045';'0.000233'
19280;'0.000045';'0.000375'
19290;'0.000015';'0.000404'
19290;'0.000015';'0.001832'
19300;'0.000050';'0.000422'
19300;'0.000051';'0.000481'
19310;'0.000003';'0.000554'
19310;'0.000004';'0.000373'
19320;'0.000004';'0.000395'
19320;'0.000004';'0.000422'
19330;'0.000064';'0.000428'
19330;'0.000064';'0.000493'
19340;'0.000007';'0.000400'
19340;'0.000008';'0.000392'
19350;'0.000058';'0.000270'
19350;'0.000057';'0.000284'
19360;'0.000019';'0.000238'
19360;'0.000019';'0.000236'
19370;'0.000040';'0.000261'
19370;'0.000040';'0.000405'
19380;'0.000065';'0.000702'
19380;'0.000064';'0.000445'
19390;'0.000064';'0.000302'
19390;'0.000064';'0.000346'
19400;'0.000031';'0.000260'
19400;'0.000031';'0.000415'
19410;'0.000017';'0.000238'
19410;'0.000017';'0.000545'
19420;'0.000007';'0.000354'
19420;'0.000006';'0.000357'
19430;'0.000059';'0.000378'
19430;'0.000058';'0.000374'
19440;'0.000066';'0.000443'
19440;'0.000078';'0.000408'
19450;'0.000043';'0.000379'
19450;'0.000044';'0.000301'
19460;'0.000140';'0.000298'
19460;'0.000092';'0.000433'
19470;'0.000094';'0.000419'
19470;'0.000094';'0.000597'
19480;'0.000003';'0.000489'
19480;'0.000003';'0.000935'
19490;'0.000065';'0.000277'
19490;'0.000064';'0.000425'
19500;'0.000016';'0.000848'
19500;'0.000016';'0.000500'
19510;'0.000037';'0.000262'
19510;'0.000035';'0.000390'
19520;'0.000064';'0.001166'
19520;'0.000065';'0.000287'
19530;'0.000040';'0.000396'
19530;'0.000040';'0.000271'
19540;'0.000032';'0.000259'
19540;'0.000032';'0.000264'
19550;'0.000022';'0.000356'
19550;'0.000022';'0.006769'
19560;'0.000065';'0.000315'
19560;'0.000065';'0.000428'
19570;'0.000064';'0.000279'
19570;'0.000065';'0.000394'
19580;'0.000065';'0.000464'
19580;'0.000065';'0.000309'
19590;'0.000008';'0.000433'
19590;'0.000007';'0.000525'
19600;'0.000011';'0.000309'
19600;'0.000011';'0.000402'
19610;'0.000065';'0.000419'
19610;'0.000064';'0.000301'
19620;'0.000107';'0.000341'
19620;'0.000052';'0.001437'
19630;'0.000019';'0.000439'
19630;'0.000019';'0.001195'
19640;'0.000065';'0.004144'
19640;'0.000066';'0.002438'
19650;'0.000116';'0.000290'
19650;'0.000065';'0.000290'
19660;'0.000055';'0.000301'
19660;'0.000105';'0.000413'
19670;'0.000065';'0.000285'
19670;'0.000065';'0.000292'
19680;'0.000008';'0.000576'
19680;'0.000008';'0.000450'
19690;'0.000053';'0.000290'
19690;'0.000052';'0.000550'
19700;'0.000065';'0.000347'
19700;'0.000066';'0.000738'
19710;'0.000002';'0.000361'
19710;'0.000002';'0.000368'
19720;'0.000022';'0.000289'
19720;'0.000022';'0.000463'
19730;'0.000018';'0.000328'
19730;'0.000018';'0.000328'
19740;'0.000013';'0.000365'
19740;'0.000013';'0.000369'
19750;'0.000066';'0.000426'
19750;'0.000066';'0.000309'
19760;'0.000009';'0.000353'
19760;'0.000010';'0.000268'
19770;'0.000111';'0.000750'
19770;'0.000103';'0.000569'
19780;'0.000104';'0.000547'
19780;'0.000103';'0.000448'
19790;'0.000164';'0.000414'
19790;'0.000065';'0.000415'
19800;'0.000036';'0.000399'
19800;'0.000036';'0.000453'
19810;'0.000053';'0.000424'
19810;'0.000053';'0.000404'
19820;'0.000012';'0.000832'
19820;'0.000012';'0.000385'
19830;'0.000047';'0.000417'
19830;'0.000046';'0.000327'
19840;'0.000051';'0.000262'
19840;'0.000050';'0.000426'
19850;'0.000020';'0.001093'
19850;'0.000020';'0.000329'
19860;'0.000034';'0.000294'
19860;'0.000034';'0.000288'
19870;'0.000009';'0.000905'
19870;'0.000009';'0.000573'
19880;'0.000104';'0.000600'
19880;'0.000065';'0.000430'
19890;'0.000013';'0.000403'
19890;'0.000012';'0.000413'
19900;'0.000038';'0.000398'
19900;'0.000038';'0.000395'
19910;'0.000029';'0.000313'
19910;'0.000028';'0.000373'
19920;'0.000066';'0.000512'
19920;'0.000066';'0.000419'
19930;'0.000046';'0.000427'
19930;'0.000047';'0.000393'
19940;'0.000026';'0.000548'
19940;'0.000026';'0.000409'
19950;'0.000060';'0.000403'
19950;'0.000060';'0.000285'
19960;'0.000066';'0.000514'
19960;'0.000067';'0.000283'
19970;'0.000046';'0.000522'
19970;'0.000045';'0.000362'
19980;'0.000002';'0.000366'
19980;'0.000003';'0.000365'
19990;'0.000031';'0.000446'
19990;'0.000031';'0.002058'
20000;'0.000066';'0.000302'
20000;'0.000066';'0.000426'
20010;'0.000067';'0.000545'
20010;'0.000066';'0.000274'
20020;'0.000066';'0.000417'
20020;'0.000067';'0.000327'
20030;'0.000032';'0.000278'
20030;'0.000032';'0.000420'
20040;'0.000036';'0.000395'
20040;'0.000036';'0.000517'
20050;'0.000020';'0.000251'
20050;'0.000020';'0.000385'
20060;'0.000066';'0.000293'
20060;'0.000066';'0.001046'
20070;'0.000033';'0.000275'
20070;'0.000033';'0.001223'
20080;'0.000066';'0.000273'
20080;'0.000066';'0.000294'
20090;'0.000015';'0.000285'
20090;'0.000015';'0.000412'
20100;'0.000067';'0.000270'
20100;'0.000066';'0.000279'
20110;'0.000047';'0.000338'
20110;'0.000047';'0.000280'
20120;'0.000003';'0.000329'
20120;'0.000003';'0.000333'
20130;'0.000374';'0.000404'
20130;'0.000067';'0.000286'
20140;'0.000020';'0.000404'
20140;'0.000019';'0.000392'
20150;'0.000015';'0.000419'
20150;'0.000015';'0.000273'
20160;'0.000984';'0.000363'
20160;'0.000063';'0.000362'
20170;'0.000019';'0.000389'
20170;'0.000065';'0.000393'
20180;'0.000071';'0.000340'
20180;'0.000071';'0.000328'
20190;'0.000062';'0.000310'
20190;'0.000062';'0.000285'
20200;'0.000049';'0.000284'
20200;'0.000048';'0.000280'
20210;'0.000067';'0.000389'
20210;'0.000067';'0.000391'
20220;'0.000067';'0.000457'
20220;'0.000067';'0.000553'
20230;'0.000011';'0.000410'
20230;'0.000011';'0.001354'
20240;'0.000034';'0.004222'
20240;'0.000034';'0.001034'
20250;'0.000013';'0.000370'
20250;'0.000012';'0.000825'
20260;'0.000067';'0.000283'
20260;'0.000067';'0.000298'
20270;'0.000066';'0.000269'
20270;'0.000067';'0.000280'
20280;'0.000067';'0.000269'
20280;'0.000068';'0.000272'
20290;'0.000067';'0.000277'
20290;'0.000067';'0.000261'
20300;'0.000022';'0.000273'
20300;'0.000022';'0.000652'
20310;'0.000056';'0.000279'
20310;'0.000056';'0.000382'
20320;'0.000013';'0.000281'
20320;'0.000014';'0.000395'
20330;'0.000113';'0.000401'
20330;'0.000108';'0.000556'
20340;'0.000114';'0.000389'
20340;'0.000108';'0.000396'
20350;'0.000087';'0.001815'
20350;'0.000042';'0.000310'
20360;'0.000068';'0.000286'
20360;'0.000068';'0.000368'
20370;'0.000068';'0.000394'
20370;'0.000067';'0.000502'
20380;'0.000070';'0.000432'
20380;'0.000028';'0.000500'
20390;'0.000068';'0.000298'
20390;'0.000068';'0.000301'
20400;'0.000046';'0.000390'
20400;'0.000006';'0.000399'
20410;'0.000073';'0.000357'
20410;'0.000067';'0.000275'
20420;'0.000067';'0.000308'
20420;'0.000067';'0.000278'
20430;'0.000067';'0.000303'
20430;'0.000067';'0.000348'
20440;'0.000068';'0.000282'
20440;'0.000067';'0.000512'
20450;'0.000065';'0.000365'
20450;'0.000065';'0.000319'
20460;'0.000068';'0.000282'
20460;'0.000068';'0.000309'
20470;'0.000011';'0.000460'
20470;'0.000017';'0.000929'
20480;'0.000108';'0.000366'
20480;'0.000025';'0.000297'
20490;'0.000068';'0.000309'
20490;'0.000068';'0.001284'
20500;'0.000047';'0.000501'
20500;'0.000046';'0.000372'
20510;'0.000109';'0.000473'
20510;'0.000068';'0.000402'
20520;'0.000037';'0.000281'
20520;'0.000036';'0.000393'
20530;'0.000068';'0.000439'
20530;'0.000068';'0.000442'
20540;'0.000028';'0.000262'
20540;'0.000027';'0.000267'
20550;'0.000068';'0.000290'
20550;'0.000068';'0.000408'
20560;'0.000038';'0.000242'
20560;'0.000038';'0.000322'
20570;'0.000068';'0.000275'
20570;'0.000068';'0.000360'
20580;'0.000068';'0.000374'
20580;'0.000068';'0.000431'
20590;'0.000041';'0.000352'
20590;'0.000040';'0.000382'
20600;'0.000043';'0.000355'
20600;'0.000043';'0.000366'
20610;'0.000068';'0.000442'
20610;'0.000068';'0.000400'
20620;'0.000019';'0.000388'
20620;'0.000019';'0.000312'
20630;'0.000068';'0.000277'
20630;'0.000068';'0.000294'
20640;'0.000059';'0.000406'
20640;'0.000060';'0.000272'
20650;'0.000068';'0.000317'
20650;'0.000068';'0.001790'
20660;'0.000069';'0.000439'
20660;'0.000069';'0.000444'
20670;'0.000068';'0.000429'
20670;'0.000068';'0.000358'
20680;'0.000036';'0.000457'
20680;'0.000036';'0.000281'
20690;'0.000019';'0.000407'
20690;'0.000019';'0.000420'
20700;'0.000111';'0.000387'
20700;'0.000068';'0.000405'
20710;'0.000059';'0.000294'
20710;'0.000060';'0.000291'
20720;'0.000125';'0.000294'
20720;'0.000069';'0.000438'
20730;'0.000068';'0.000401'
20730;'0.000110';'0.000411'
20740;'0.000068';'0.000287'
20740;'0.000069';'0.001053'
20750;'0.000068';'0.000640'
20750;'0.000108';'0.000641'
20760;'0.000054';'0.000348'
20760;'0.000054';'0.000283'
20770;'0.000058';'0.000289'
20770;'0.000058';'0.000295'
20780;'0.000024';'0.000417'
20780;'0.000024';'0.000404'
20790;'0.000058';'0.000314'
20790;'0.000058';'0.000362'
20800;'0.000045';'0.000401'
20800;'0.000044';'0.000402'
20810;'0.000009';'0.000402'
20810;'0.000008';'0.000398'
20820;'0.000065';'0.000421'
20820;'0.000065';'0.000355'
20830;'0.000069';'0.001984'
20830;'0.000069';'0.000360'
20840;'0.000069';'0.000493'
20840;'0.000069';'0.000365'
20850;'0.000068';'0.000412'
20850;'0.000069';'0.000357'
20860;'0.000035';'0.000290'
20860;'0.000071';'0.000399'
20870;'0.000071';'0.000395'
20870;'0.000025';'0.000398'
20880;'0.000069';'0.000441'
20880;'0.000069';'0.000609'
20890;'0.000069';'0.000433'
20890;'0.000069';'0.000684'
20900;'0.000069';'0.000439'
20900;'0.000069';'0.000444'
20910;'0.000069';'0.000430'
20910;'0.000069';'0.000346'
20920;'0.000046';'0.000405'
20920;'0.000047';'0.000518'
20930;'0.000015';'0.000401'
20930;'0.000015';'0.000464'
20940;'0.000015';'0.000275'
20940;'0.000014';'0.000440'
20950;'0.000039';'0.000355'
20950;'0.000039';'0.000349'
20960;'0.000012';'0.000341'
20960;'0.000011';'0.000341'
20970;'0.000017';'0.000369'
20970;'0.000017';'0.000400'
20980;'0.000010';'0.000358'
20980;'0.000010';'0.000415'
20990;'0.000006';'0.000240'
20990;'0.000006';'0.000244'
21000;'0.000069';'0.000320'
21000;'0.000111';'0.000658'
21010;'0.000099';'0.000388'
21010;'0.000094';'0.000258'
21020;'0.000058';'0.000260'
21020;'0.000058';'0.001196'
21030;'0.000246';'0.000963'
21030;'0.000069';'0.000302'
21040;'0.000114';'0.000388'
21040;'0.000069';'0.000429'
21050;'0.000069';'0.000438'
21050;'0.000070';'0.000435'
21060;'0.000018';'0.000256'
21060;'0.000018';'0.000246'
21070;'0.000066';'0.000281'
21070;'0.000066';'0.001423'
21080;'0.000048';'0.000261'
21080;'0.000048';'0.000674'
21090;'0.000063';'0.000278'
21090;'0.000040';'0.000280'
21100;'0.000053';'0.000274'
21100;'0.000052';'0.000275'
21110;'0.000070';'0.000288'
21110;'0.000116';'0.000411'
21120;'0.000035';'0.000356'
21120;'0.000035';'0.000383'
21130;'0.000070';'0.000260'
21130;'0.000070';'0.000390'
21140;'0.000070';'0.000364'
21140;'0.000070';'0.000424'
21150;'0.000069';'0.000439'
21150;'0.000070';'0.000297'
21160;'0.000046';'0.000267'
21160;'0.000046';'0.000655'
21170;'0.000007';'0.000251'
21170;'0.000008';'0.000354'
21180;'0.000070';'0.000376'
21180;'0.000069';'0.000399'
21190;'0.001392';'0.000407'
21190;'0.000886';'0.004190'
21200;'0.000022';'0.000244'
21200;'0.000022';'0.000591'
21210;'0.000043';'0.000244'
21210;'0.000042';'0.000707'
21220;'0.000020';'0.000385'
21220;'0.000019';'0.000393'
21230;'0.000082';'0.000246'
21230;'0.000040';'0.000258'
21240;'0.000070';'0.000913'
21240;'0.000070';'0.000281'
21250;'0.000070';'0.000284'
21250;'0.000070';'0.001321'
21260;'0.000002';'0.000289'
21260;'0.000002';'0.001376'
21270;'0.000193';'0.000274'
21270;'0.000070';'0.000290'
21280;'0.000032';'0.000309'
21280;'0.000088';'0.000397'
21290;'0.000006';'0.000510'
21290;'0.000006';'0.000357'
21300;'0.000018';'0.000410'
21300;'0.000017';'0.000428'
21310;'0.000072';'0.000321'
21310;'0.000070';'0.000375'
21320;'0.000038';'0.000276'
21320;'0.000038';'0.000497'
21330;'0.000061';'0.000395'
21330;'0.000060';'0.000381'
21340;'0.000036';'0.000358'
21340;'0.000036';'0.000376'
21350;'0.000071';'0.000456'
21350;'0.000072';'0.000454'
21360;'0.000029';'0.000388'
21360;'0.000029';'0.000404'
21370;'0.000002';'0.000414'
21370;'0.000002';'0.000330'
21380;'0.000048';'0.000376'
21380;'0.000047';'0.000427'
21390;'0.000004';'0.000368'
21390;'0.000005';'0.000370'
21400;'0.000004';'0.000386'
21400;'0.000004';'0.001197'
21410;'0.000071';'0.000284'
21410;'0.000070';'0.000383'
21420;'0.000036';'0.000268'
21420;'0.000036';'0.000322'
21430;'0.000071';'0.004798'
21430;'0.000070';'0.001212'
21440;'0.000071';'0.000304'
21440;'0.000071';'0.000372'
21450;'0.000028';'0.000290'
21450;'0.000028';'0.000282'
21460;'0.000031';'0.000407'
21460;'0.000033';'0.000930'
21470;'0.000072';'0.000291'
21470;'0.000088';'0.000277'
21480;'0.000058';'0.000272'
21480;'0.000058';'0.001237'
21490;'0.000003';'0.000261'
21490;'0.000003';'0.000350'
21500;'0.000071';'0.000270'
21500;'0.000071';'0.001031'
21510;'0.000029';'0.000294'
21510;'0.000029';'0.000419'
21520;'0.000071';'0.003286'
21520;'0.000071';'0.000271'
21530;'0.000018';'0.000239'
21530;'0.000018';'0.000538'
21540;'0.000071';'0.000268'
21540;'0.000071';'0.000665'
21550;'0.000021';'0.000267'
21550;'0.000021';'0.000784'
21560;'0.000071';'0.000263'
21560;'0.000071';'0.000272'
21570;'0.000022';'0.000269'
21570;'0.000022';'0.000418'
21580;'0.000071';'0.000481'
21580;'0.000071';'0.000497'
21590;'0.000071';'0.000385'
21590;'0.000072';'0.000397'
21600;'0.000018';'0.000389'
21600;'0.000018';'0.000558'
21610;'0.000043';'0.000250'
21610;'0.000043';'0.000370'
21620;'0.000026';'0.000391'
21620;'0.000026';'0.000236'
21630;'0.000056';'0.000595'
21630;'0.000055';'0.000402'
21640;'0.000126';'0.000575'
21640;'0.000071';'0.000270'
21650;'0.000007';'0.000275'
21650;'0.000007';'0.000276'
21660;'0.000115';'0.000404'
21660;'0.000111';'0.000408'
21670;'0.000013';'0.000382'
21670;'0.000012';'0.000379'
21680;'0.000071';'0.000399'
21680;'0.000065';'0.000276'
21690;'0.000169';'0.000403'
21690;'0.000116';'0.000403'
21700;'0.000016';'0.000730'
21700;'0.000058';'0.000372'
21710;'0.000113';'0.000467'
21710;'0.000072';'0.000319'
21720;'0.000071';'0.000286'
21720;'0.000071';'0.000325'
21730;'0.000042';'0.000388'
21730;'0.000043';'0.000749'
21740;'0.000072';'0.000441'
21740;'0.000072';'0.000486'
21750;'0.000038';'0.000400'
21750;'0.000038';'0.000568'
21760;'0.000103';'0.000376'
21760;'0.000062';'0.000402'
21770;'0.000046';'0.000258'
21770;'0.000045';'0.000269'
21780;'0.000029';'0.000284'
21780;'0.000074';'0.000375'
21790;'0.000132';'0.000408'
21790;'0.000876';'0.000398'
21800;'0.000113';'0.000522'
21800;'0.000113';'0.000415'
21810;'0.000072';'0.000271'
21810;'0.000072';'0.000282'
21820;'0.000038';'0.000245'
21820;'0.000038';'0.000272'
21830;'0.000073';'0.000393'
21830;'0.000072';'0.000394'
21840;'0.000072';'0.000396'
21840;'0.000073';'0.000485'
21850;'0.000042';'0.000477'
21850;'0.000043';'0.000370'
21860;'0.000027';'0.000281'
21860;'0.000028';'0.000290'
21870;'0.000068';'0.000706'
21870;'0.000069';'0.000286'
21880;'0.000039';'0.000261'
21880;'0.000040';'0.000238'
21890;'0.000072';'0.000288'
21890;'0.000072';'0.000312'
21900;'0.000073';'0.000272'
21900;'0.000072';'0.000281'
21910;'0.000016';'0.002112'
21910;'0.000016';'0.000351'
21920;'0.000035';'0.000292'
21920;'0.000035';'0.000424'
21930;'0.000073';'0.000362'
21930;'0.000072';'0.000546'
21940;'0.000018';'0.000530'
21940;'0.000028';'0.000572'
21950;'0.000127';'0.000372'
